,roll,pitch,yaw,throttle,elapsed,timestamp
4709,1500,1500,1500,885,0.016,1681843757.34
4710,1500,1500,1500,885,0.016,1681843757.42
4711,1500,1500,1500,885,0.015,1681843757.50
4712,1500,1500,1500,885,0.015,1681843757.58
4713,1500,1500,1500,885,0.015,1681843757.66
4714,1500,1500,1500,885,0.015,1681843757.74
4715,1500,1500,1500,885,0.015,1681843757.82
4716,1500,1500,1500,885,0.015,1681843757.90
4717,1500,1500,1500,885,0.015,1681843757.98
4718,1500,1500,1500,885,0.015,1681843758.06
4719,1500,1500,1500,885,0.015,1681843758.14
4720,1500,1500,1500,885,0.015,1681843758.22
4721,1500,1500,1500,885,0.015,1681843758.30
4722,1500,1500,1500,885,0.015,1681843758.38
4723,1500,1500,1500,885,0.015,1681843758.46
4724,1500,1500,1500,885,0.015,1681843758.54
4725,1500,1500,1500,885,0.015,1681843758.62
4726,1500,1500,1500,885,0.015,1681843758.70
4727,1500,1500,1500,885,0.015,1681843758.78
4728,1500,1500,1500,885,0.015,1681843758.86
4729,1500,1500,1500,885,0.015,1681843758.94
4730,1500,1500,1500,885,0.016,1681843759.02
4731,1500,1500,1500,885,0.016,1681843759.10
4732,1500,1500,1500,885,0.015,1681843759.18
4733,1500,1500,1500,885,0.016,1681843759.26
4734,1500,1500,1500,885,0.015,1681843759.34
4735,1500,1500,1500,885,0.016,1681843759.42
4736,,,,,,
4737,,,,,,
4738,1500,1500,1500,885,0.016,1681843759.63
4739,1500,1500,1500,885,0.016,1681843759.71
4740,1500,1500,1500,885,0.016,1681843759.79
4741,1500,1500,1500,885,0.016,1681843759.87
4742,1500,1500,1500,885,0.016,1681843759.95
4743,1500,1500,1500,885,0.016,1681843760.03
4744,1500,1500,1500,885,0.016,1681843760.11
4745,1500,1500,1500,885,0.016,1681843760.19
4746,1500,1500,1500,885,0.016,1681843760.27
4747,1500,1500,1500,885,0.016,1681843760.35
4748,1500,1500,1500,885,0.016,1681843760.43
4749,1500,1500,1500,885,0.016,1681843760.51
4750,1500,1500,1500,885,0.016,1681843760.59
4751,1500,1500,1500,885,0.016,1681843760.67
4752,1500,1500,1500,885,0.015,1681843760.75
4753,1500,1500,1500,885,0.016,1681843760.83
4754,1500,1500,1500,885,0.016,1681843760.91
4755,,,,,,
4756,,,,,,
4757,,,,,,
4758,,,,,,
4759,-82,-25,488,-32,0.016,1681843761.07
4760,,,,,,
4761,,,,,,
4762,1500,1500,1500,885,0.016,1681843761.31
4763,,,,,,
4764,1500,1500,1500,885,0.016,1681843761.47
4765,1500,1500,1500,885,0.016,1681843761.55
4766,1500,1500,1500,885,0.016,1681843761.63
4767,1500,1500,1500,885,0.016,1681843761.71
4768,1500,1500,1500,885,0.016,1681843761.79
4769,1500,1500,1500,885,0.016,1681843761.87
4770,1500,1500,1500,885,0.016,1681843761.95
4771,1500,1500,1500,885,0.016,1681843762.03
4772,1500,1500,1500,885,0.016,1681843762.11
4773,1500,1500,1500,885,0.016,1681843762.19
4774,,,,,,
4775,,,,,,
4776,-339,-74,393,-1409,0.0,1681843762.29
4777,,,,,,
4778,,,,,,
4779,1500,1500,1500,885,0.016,1681843762.53
4780,1500,1500,1500,885,0.015,1681843762.61
4781,1500,1500,1500,885,0.016,1681843762.69
4782,1500,1500,1500,885,0.016,1681843762.77
4783,1500,1500,1500,885,0.016,1681843762.85
4784,1500,1500,1500,885,0.016,1681843762.93
4785,1500,1500,1500,885,0.016,1681843763.01
4786,1500,1500,1500,885,0.016,1681843763.09
4787,1500,1500,1500,885,0.016,1681843763.17
4788,1500,1500,1500,885,0.016,1681843763.25
4789,1500,1500,1500,885,0.016,1681843763.33
4790,1500,1500,1500,885,0.016,1681843763.41
4791,1500,1500,1500,885,0.016,1681843763.49
4792,1500,1500,1500,885,0.016,1681843763.57
4793,,,,,,
4794,1500,1500,1500,885,0.016,1681843763.71
4795,1500,1500,1500,885,0.016,1681843763.79
4796,1500,1500,1500,885,0.016,1681843763.87
4797,1500,1500,1500,885,0.016,1681843763.95
4798,1500,1500,1500,885,0.016,1681843764.03
4799,1500,1500,1500,885,0.016,1681843764.11
4800,1500,1500,1500,885,0.016,1681843764.19
4801,1500,1500,1500,885,0.016,1681843764.27
4802,1500,1500,1500,885,0.016,1681843764.35
4803,1500,1500,1500,885,0.016,1681843764.43
4804,1500,1500,1500,885,0.016,1681843764.51
4805,1500,1500,1500,885,0.016,1681843764.59
4806,1500,1500,1500,885,0.015,1681843764.67
4807,1500,1500,1500,885,0.015,1681843764.75
4808,1500,1500,1500,885,0.015,1681843764.83
4809,1500,1500,1500,885,0.015,1681843764.91
4810,1500,1500,1500,885,0.015,1681843764.99
4811,1500,1500,1500,885,0.015,1681843765.07
4812,1500,1500,1500,885,0.015,1681843765.15
4813,,,,,,
4814,1500,1500,1500,885,0.015,1681843765.28
4815,1500,1500,1500,885,0.016,1681843765.36
4816,1500,1500,1500,885,0.016,1681843765.44
4817,1500,1500,1500,885,0.016,1681843765.52
4818,1500,1500,1500,885,0.016,1681843765.60
4819,1500,1500,1500,885,0.016,1681843765.68
4820,1500,1500,1500,885,0.016,1681843765.76
4821,1500,1500,1500,885,0.016,1681843765.84
4822,1500,1500,1500,885,0.016,1681843765.92
4823,1500,1500,1500,885,0.016,1681843766.00
4824,1500,1500,1500,885,0.016,1681843766.08
4825,1500,1500,1500,885,0.016,1681843766.16
4826,1500,1500,1500,885,0.016,1681843766.24
4827,1500,1500,1500,885,0.016,1681843766.32
4828,1500,1500,1500,885,0.016,1681843766.40
4829,1500,1500,1500,885,0.016,1681843766.48
4830,1500,1500,1500,885,0.016,1681843766.56
4831,1500,1500,1500,885,0.016,1681843766.64
4832,,,,,,
4833,1500,1500,1500,885,0.016,1681843766.77
4834,1500,1500,1500,885,0.016,1681843766.85
4835,1500,1500,1500,885,0.015,1681843766.93
4836,1500,1500,1500,885,0.016,1681843767.01
4837,1500,1500,1500,885,0.016,1681843767.09
4838,1500,1500,1500,885,0.016,1681843767.17
4839,1500,1500,1500,885,0.016,1681843767.25
4840,1500,1500,1500,885,0.016,1681843767.33
4841,1500,1500,1500,885,0.016,1681843767.41
4842,1500,1500,1500,885,0.016,1681843767.49
4843,1500,1500,1500,885,0.016,1681843767.57
4844,1500,1500,1500,885,0.016,1681843767.65
4845,1500,1500,1500,885,0.016,1681843767.73
4846,1500,1500,1500,885,0.016,1681843767.81
4847,1500,1500,1500,885,0.016,1681843767.89
4848,1500,1500,1500,885,0.016,1681843767.97
4849,1500,1500,1500,885,0.016,1681843768.05
4850,1500,1500,1500,885,0.016,1681843768.13
4851,,,,,,
4852,1500,1500,1500,885,0.016,1681843768.27
4853,1500,1500,1500,885,0.016,1681843768.35
4854,1500,1500,1500,885,0.016,1681843768.43
4855,1500,1500,1500,885,0.016,1681843768.51
4856,1500,1500,1500,885,0.016,1681843768.59
4857,1500,1500,1500,885,0.016,1681843768.67
4858,1500,1500,1500,885,0.016,1681843768.75
4859,1500,1500,1500,885,0.016,1681843768.83
4860,1500,1500,1500,885,0.016,1681843768.91
4861,1500,1500,1500,885,0.016,1681843768.99
4862,1500,1500,1500,885,0.016,1681843769.07
4863,1500,1500,1500,885,0.016,1681843769.15
4864,1500,1500,1500,885,0.016,1681843769.23
4865,1500,1500,1500,885,0.016,1681843769.31
4866,1500,1500,1500,885,0.016,1681843769.39
4867,1500,1500,1500,885,0.016,1681843769.47
4868,1500,1500,1500,885,0.016,1681843769.55
4869,1500,1500,1500,885,0.016,1681843769.63
4870,,,,,,
4871,,,,,,
4872,1500,1500,1500,885,0.016,1681843769.84
4873,1500,1500,1500,885,0.016,1681843769.92
4874,1500,1500,1500,885,0.016,1681843770.00
4875,1500,1500,1500,885,0.016,1681843770.08
4876,1500,1500,1500,885,0.016,1681843770.16
4877,1500,1500,1500,885,0.016,1681843770.24
4878,1500,1500,1500,885,0.016,1681843770.32
4879,1500,1500,1500,885,0.016,1681843770.40
4880,1500,1500,1500,885,0.016,1681843770.48
4881,1500,1500,1500,885,0.016,1681843770.56
4882,1500,1500,1500,885,0.016,1681843770.64
4883,1500,1500,1500,885,0.016,1681843770.72
4884,1500,1500,1500,885,0.015,1681843770.80
4885,1500,1500,1500,885,0.015,1681843770.88
4886,1500,1500,1500,885,0.015,1681843770.96
4887,1500,1500,1500,885,0.015,1681843771.04
4888,1500,1500,1500,885,0.015,1681843771.12
4889,,,,,,
4890,,,,,,
4891,,,,,,
4892,,,,,,
4893,1500,1500,1500,885,0.015,1681843771.26
4894,,,,,,
4895,-65,66,-531,7,0.015,1681843771.42
4896,,,,,,
4897,,,,,,
4898,1500,1500,1500,885,0.015,1681843771.66
4899,1500,1500,1500,885,0.015,1681843771.74
4900,1500,1500,1500,885,0.015,1681843771.82
4901,1500,1500,1500,885,0.015,1681843771.90
4902,1500,1500,1500,885,0.015,1681843771.98
4903,1500,1500,1500,885,0.015,1681843772.06
4904,1500,1500,1500,885,0.015,1681843772.14
4905,1500,1500,1500,885,0.015,1681843772.22
4906,1500,1500,1500,885,0.015,1681843772.30
4907,1500,1500,1500,885,0.015,1681843772.38
4908,,,,,,
4909,,,,,,
4910,,,,,,
4911,,,,,,
4912,1500,1500,1500,885,0.015,1681843772.62
4913,,,,,,
4914,1500,1500,1500,885,0.015,1681843772.78
4915,1500,1500,1500,885,0.015,1681843772.86
4916,1500,1500,1500,885,0.015,1681843772.94
4917,1500,1500,1500,885,0.015,1681843773.02
4918,1500,1500,1500,885,0.015,1681843773.10
4919,1500,1500,1500,885,0.015,1681843773.18
4920,1500,1500,1500,885,0.015,1681843773.26
4921,1500,1500,1500,885,0.015,1681843773.34
4922,1500,1500,1500,885,0.015,1681843773.42
4923,1500,1500,1500,885,0.015,1681843773.50
4924,1500,1500,1500,885,0.015,1681843773.58
4925,1500,1500,1500,885,0.015,1681843773.66
4926,1500,1500,1500,885,0.015,1681843773.74
4927,,,,,,
4928,,,,,,
4929,1500,1500,1500,885,0.015,1681843773.95
4930,1500,1500,1500,885,0.015,1681843774.03
4931,1500,1500,1500,885,0.015,1681843774.11
4932,1500,1500,1500,885,0.015,1681843774.19
4933,1500,1500,1500,885,0.015,1681843774.27
4934,1500,1500,1500,885,0.015,1681843774.35
4935,1500,1500,1500,885,0.015,1681843774.43
4936,1500,1500,1500,885,0.015,1681843774.51
4937,1500,1500,1500,885,0.015,1681843774.59
4938,1500,1500,1500,885,0.015,1681843774.67
4939,1500,1500,1500,885,0.015,1681843774.75
4940,1500,1500,1500,885,0.015,1681843774.83
4941,1500,1500,1500,885,0.015,1681843774.91
4942,1500,1500,1500,885,0.015,1681843774.99
4943,1500,1500,1500,885,0.016,1681843775.07
4944,1500,1500,1500,885,0.016,1681843775.15
4945,1500,1500,1500,885,0.016,1681843775.23
4946,1500,1500,1500,885,0.016,1681843775.31
4947,,,,,,
4948,1500,1500,1500,885,0.015,1681843775.44
4949,1500,1500,1500,885,0.015,1681843775.52
4950,1500,1500,1500,885,0.015,1681843775.60
4951,1500,1500,1500,885,0.015,1681843775.68
4952,1500,1500,1500,885,0.015,1681843775.76
4953,1500,1500,1500,885,0.015,1681843775.84
4954,1500,1500,1500,885,0.015,1681843775.92
4955,1500,1500,1500,885,0.015,1681843776.00
4956,1500,1500,1500,885,0.016,1681843776.08
4957,1500,1500,1500,885,0.016,1681843776.16
4958,1500,1500,1500,885,0.016,1681843776.24
4959,1500,1500,1500,885,0.016,1681843776.32
4960,1500,1500,1500,885,0.016,1681843776.40
4961,1500,1500,1500,885,0.015,1681843776.48
4962,1500,1500,1500,885,0.015,1681843776.56
4963,1500,1500,1500,885,0.015,1681843776.64
4964,1500,1500,1500,885,0.015,1681843776.72
4965,1500,1500,1500,885,0.015,1681843776.80
4966,,,,,,
4967,1500,1500,1500,885,0.015,1681843776.93
4968,1500,1500,1500,885,0.015,1681843777.01
