,angx,angy,heading,elapsed,timestamp
558,-15.2,10.0,102.0,0.016,1681843441.33
559,-15.3,10.5,105.0,0.016,1681843441.41
560,-15.3,10.6,108.0,0.016,1681843441.49
561,-15.2,10.2,110.0,0.016,1681843441.57
562,-15.4,10.4,113.0,0.016,1681843441.65
563,-15.4,10.6,116.0,0.016,1681843441.73
564,-15.6,10.0,119.0,0.016,1681843441.81
565,-15.8,8.2,123.0,0.016,1681843441.89
566,-15.5,6.9,126.0,0.016,1681843441.97
567,-15.5,6.2,128.0,0.016,1681843442.05
568,-15.9,5.8,131.0,0.016,1681843442.13
569,-16.2,6.1,133.0,0.016,1681843442.21
570,-16.2,6.4,135.0,0.016,1681843442.29
571,-15.1,6.2,138.0,0.016,1681843442.37
572,-14.1,5.6,140.0,0.016,1681843442.45
573,-12.7,5.1,142.0,0.016,1681843442.53
574,-11.4,4.0,143.0,0.016,1681843442.61
575,-9.9,2.8,144.0,0.016,1681843442.69
576,-9.3,2.2,146.0,0.016,1681843442.77
577,-8.6,1.7,146.0,0.016,1681843442.85
578,-7.1,0.0,147.0,0.016,1681843442.93
579,-5.2,-0.9,147.0,0.016,1681843443.01
580,-3.8,-1.6,147.0,0.016,1681843443.09
581,-2.9,-2.3,147.0,0.016,1681843443.17
582,-2.6,-2.2,146.0,0.016,1681843443.25
583,-41.6,-0.1,0.0,0.015,1681843443.31
584,-2.5,-2.4,146.0,0.016,1681843443.39
585,-2.7,-1.9,145.0,0.016,1681843443.47
586,-3.0,-1.7,145.0,0.016,1681843443.55
587,-3.4,-1.1,144.0,0.016,1681843443.63
588,-3.7,-0.3,143.0,0.016,1681843443.71
589,-3.6,0.1,142.0,0.016,1681843443.79
590,-3.7,0.7,140.0,0.016,1681843443.87
591,-4.3,1.1,139.0,0.016,1681843443.95
592,-4.4,1.5,137.0,0.016,1681843444.03
593,-4.5,2.0,136.0,0.016,1681843444.11
594,-4.9,2.0,134.0,0.016,1681843444.19
595,-4.7,2.1,131.0,0.016,1681843444.27
596,-4.2,1.5,129.0,0.016,1681843444.35
597,-3.7,0.5,127.0,0.016,1681843444.43
598,-3.1,0.6,124.0,0.016,1681843444.51
599,-3.1,1.9,122.0,0.016,1681843444.59
600,-3.4,2.8,121.0,0.016,1681843444.67
601,-4.0,3.0,120.0,0.016,1681843444.75
602,-45.8,-0.1,0.0,0.0,1681843444.81
603,-5.0,3.8,119.0,0.016,1681843444.89
604,-4.8,3.5,119.0,0.016,1681843444.97
605,-3.9,2.6,118.0,0.016,1681843445.05
606,-3.8,2.4,118.0,0.016,1681843445.13
607,-4.1,2.2,119.0,0.016,1681843445.21
608,-4.5,2.1,119.0,0.016,1681843445.29
609,-4.8,1.6,119.0,0.016,1681843445.37
610,-4.8,1.1,119.0,0.016,1681843445.45
611,-4.8,0.7,120.0,0.016,1681843445.53
612,-4.8,0.6,120.0,0.016,1681843445.61
613,-4.7,0.4,120.0,0.016,1681843445.69
614,-4.4,0.3,120.0,0.016,1681843445.77
615,-4.2,0.1,120.0,0.016,1681843445.85
616,-3.8,-1.4,119.0,0.016,1681843445.93
617,-2.3,-4.2,118.0,0.016,1681843446.01
618,-0.3,-7.4,118.0,0.015,1681843446.09
619,-1.4,-9.1,118.0,0.015,1681843446.17
620,0.9,-6.7,130.0,0.015,1681843446.25
621,-3.2,0.7,140.0,0.015,1681843446.33
622,-5.2,0.0,148.0,0.015,1681843446.41
623,-7.1,-1.3,155.0,0.015,1681843446.49
624,-4.6,-5.4,160.0,0.015,1681843446.57
625,-0.3,-6.6,167.0,0.016,1681843446.65
626,1.7,-8.4,171.0,0.016,1681843446.73
627,3.5,-8.6,173.0,0.016,1681843446.81
628,4.2,-10.2,176.0,0.015,1681843446.89
629,0.0,-11.4,183.0,0.016,1681843446.97
630,-1.2,-11.1,191.0,0.016,1681843447.05
631,1.3,-9.6,201.0,0.015,1681843447.13
632,6.1,-10.2,214.0,0.015,1681843447.21
633,9.0,-12.1,228.0,0.016,1681843447.29
634,3.9,-4.1,239.0,0.016,1681843447.37
635,11.7,3.0,245.0,0.016,1681843447.45
636,14.8,8.2,253.0,0.015,1681843447.53
637,18.8,8.4,257.0,0.015,1681843447.61
638,21.7,11.1,261.0,0.016,1681843447.69
639,24.2,13.5,265.0,0.016,1681843447.77
640,,,,,
641,,,,,
642,29.9,13.4,276.0,0.016,1681843447.98
643,31.5,13.5,279.0,0.016,1681843448.06
644,31.8,12.0,280.0,0.016,1681843448.14
645,32.7,12.7,281.0,0.016,1681843448.22
646,33.0,13.1,282.0,0.016,1681843448.30
647,33.5,14.0,282.0,0.016,1681843448.38
648,33.5,14.5,284.0,0.016,1681843448.46
649,33.3,13.3,283.0,0.016,1681843448.54
650,32.9,13.4,283.0,0.016,1681843448.62
651,31.9,12.6,283.0,0.016,1681843448.70
652,30.3,10.3,280.0,0.016,1681843448.78
653,27.5,7.8,276.0,0.016,1681843448.86
654,25.5,5.6,272.0,0.016,1681843448.94
655,23.1,4.5,269.0,0.016,1681843449.02
656,22.4,3.9,263.0,0.015,1681843449.10
657,20.7,2.8,256.0,0.016,1681843449.18
658,18.2,2.7,250.0,0.016,1681843449.26
659,15.3,2.8,245.0,0.016,1681843449.34
660,,,,,
661,,,,,
662,,,,,
663,150.0,150.0,1500.0,0.016,1681843449.42
664,-44.9,-0.1,0.0,0.015,1681843449.50
665,-3.8,4.6,525.0,0.016,1681843449.58
666,4.7,6.5,221.0,0.015,1681843449.66
667,,,,,
668,0.0,6.3,214.0,0.016,1681843449.82
669,1.1,0.6,202.0,0.015,1681843449.90
670,3.3,-3.5,196.0,0.016,1681843449.98
671,0.2,-1.4,191.0,0.016,1681843450.06
672,-2.9,2.5,186.0,0.016,1681843450.14
673,-7.2,5.0,183.0,0.016,1681843450.22
674,-8.1,1.2,174.0,0.016,1681843450.30
675,-12.4,-4.1,164.0,0.015,1681843450.38
676,-16.9,-3.3,152.0,0.015,1681843450.46
677,-17.6,-1.4,143.0,0.016,1681843450.54
678,-17.3,-4.1,135.0,0.016,1681843450.62
679,,,,,
680,,,,,
681,,,,,
682,150.0,150.0,1500.0,0.016,1681843450.80
683,-44.9,-0.1,0.0,0.016,1681843450.88
684,-4.1,2.4,118.0,0.016,1681843450.96
685,-1.5,4.3,117.0,0.016,1681843451.04
686,-0.5,4.8,116.0,0.015,1681843451.12
687,1.8,3.8,115.0,0.015,1681843451.20
688,-1.0,-1.5,118.0,0.015,1681843451.28
689,-1.9,-5.6,120.0,0.015,1681843451.36
690,0.9,-11.3,121.0,0.015,1681843451.44
691,-5.7,-8.2,124.0,0.015,1681843451.52
692,-17.0,-8.6,129.0,0.015,1681843451.60
693,-25.5,-28.1,121.0,0.015,1681843451.68
694,-21.5,-25.5,132.0,0.015,1681843451.76
695,-22.5,-19.4,139.0,0.016,1681843451.84
696,-25.2,-6.3,147.0,0.016,1681843451.92
697,-22.6,11.2,158.0,0.016,1681843452.00
698,-44.1,-0.1,0.0,0.015,1681843452.06
699,-27.3,9.1,166.0,0.016,1681843452.14
700,-31.3,9.3,176.0,0.016,1681843452.22
701,-39.2,0.3,192.0,0.016,1681843452.30
702,-28.0,-20.4,197.0,0.016,1681843452.38
703,-23.1,-14.3,210.0,0.016,1681843452.46
704,-20.7,-12.1,222.0,0.016,1681843452.54
705,-16.1,-13.8,234.0,0.016,1681843452.62
706,-13.5,-10.8,247.0,0.016,1681843452.70
707,-11.2,-7.2,260.0,0.016,1681843452.78
708,-8.2,-3.4,271.0,0.016,1681843452.86
709,-6.9,0.6,279.0,0.016,1681843452.94
710,-5.4,4.6,287.0,0.016,1681843453.02
711,-1.5,10.8,293.0,0.016,1681843453.10
712,3.8,16.9,299.0,0.016,1681843453.18
713,5.8,20.7,303.0,0.016,1681843453.26
714,6.4,21.7,304.0,0.016,1681843453.34
715,6.2,22.5,304.0,0.016,1681843453.42
716,6.4,23.1,304.0,0.016,1681843453.50
717,,,,,
718,6.5,22.5,304.0,0.016,1681843453.58
719,,,,,
720,6.7,22.6,304.0,0.016,1681843453.74
721,6.5,21.8,304.0,0.016,1681843453.82
722,6.1,22.2,304.0,0.015,1681843453.90
723,6.1,21.4,304.0,0.016,1681843453.98
724,5.4,21.0,303.0,0.016,1681843454.06
725,6.3,18.3,301.0,0.016,1681843454.14
726,11.2,12.0,297.0,0.016,1681843454.22
727,12.8,12.4,292.0,0.016,1681843454.30
728,14.8,11.4,287.0,0.016,1681843454.38
729,12.9,7.3,281.0,0.016,1681843454.46
730,12.2,1.3,269.0,0.016,1681843454.54
731,5.6,-0.5,251.0,0.015,1681843454.62
732,1.0,-0.8,237.0,0.015,1681843454.70
733,0.3,-1.1,225.0,0.015,1681843454.78
734,0.9,0.9,212.0,0.015,1681843454.86
735,-0.2,2.2,200.0,0.015,1681843454.94
736,,,,,
737,-3.0,-1.7,183.0,0.015,1681843455.07
738,-5.3,1.9,174.0,0.016,1681843455.15
739,-7.5,4.7,164.0,0.016,1681843455.23
740,-7.3,8.6,153.0,0.016,1681843455.31
741,-6.9,12.0,145.0,0.016,1681843455.39
742,-6.0,12.8,143.0,0.016,1681843455.47
743,-6.0,13.7,143.0,0.016,1681843455.55
744,-4.9,11.4,144.0,0.016,1681843455.63
745,-4.6,11.6,145.0,0.016,1681843455.71
746,-4.2,10.8,146.0,0.016,1681843455.79
747,-4.2,10.2,146.0,0.016,1681843455.87
748,-4.0,9.4,146.0,0.016,1681843455.95
749,-3.1,2.4,146.0,0.016,1681843456.03
750,-1.5,-8.9,148.0,0.016,1681843456.11
751,1.2,-14.4,151.0,0.016,1681843456.19
752,-0.3,-11.5,151.0,0.016,1681843456.27
753,-2.1,-6.9,152.0,0.016,1681843456.35
754,-2.8,-2.2,152.0,0.016,1681843456.43
755,-43.2,-0.1,0.0,0.0,1681843456.49
756,-4.4,0.8,150.0,0.016,1681843456.57
757,-6.4,2.7,149.0,0.016,1681843456.65
758,-8.4,3.9,150.0,0.016,1681843456.73
759,-11.6,7.8,150.0,0.016,1681843456.81
760,-16.1,11.0,151.0,0.016,1681843456.89
761,-20.5,11.2,153.0,0.016,1681843456.97
762,-24.2,11.7,154.0,0.016,1681843457.05
763,-26.7,10.2,154.0,0.016,1681843457.13
764,-29.3,8.6,154.0,0.016,1681843457.21
765,-31.9,5.9,154.0,0.016,1681843457.29
766,-34.9,4.6,153.0,0.016,1681843457.37
767,-37.9,2.7,153.0,0.016,1681843457.45
768,-42.3,2.2,155.0,0.016,1681843457.53
769,-45.6,1.5,156.0,0.016,1681843457.61
770,-48.1,2.4,158.0,0.016,1681843457.69
771,-49.6,1.9,158.0,0.016,1681843457.77
772,-52.3,3.4,160.0,0.016,1681843457.85
773,-54.3,3.8,161.0,0.016,1681843457.93
774,,,,,
775,150.0,150.0,1500.0,0.0,1681843458.03
776,,,,,
777,-56.1,8.4,170.0,0.016,1681843458.19
778,-48.6,3.0,171.0,0.015,1681843458.27
779,-48.5,-1.4,172.0,0.016,1681843458.35
780,-49.8,-5.6,172.0,0.016,1681843458.43
781,-49.9,-7.6,172.0,0.016,1681843458.51
782,-49.0,-8.2,172.0,0.016,1681843458.59
783,-45.5,-9.9,173.0,0.016,1681843458.67
784,-35.6,-9.6,178.0,0.016,1681843458.75
785,-30.4,-12.3,178.0,0.016,1681843458.83
786,-26.2,-14.3,177.0,0.016,1681843458.91
787,-19.9,-15.5,175.0,0.016,1681843458.99
788,-14.7,-14.1,176.0,0.016,1681843459.07
789,-12.9,-12.8,176.0,0.016,1681843459.15
790,-12.4,-12.1,177.0,0.016,1681843459.23
791,-11.8,-11.7,177.0,0.016,1681843459.31
792,-10.9,-11.3,177.0,0.016,1681843459.39
793,-9.9,-10.5,177.0,0.016,1681843459.47
794,,,,,
795,,,,,
796,,,,,
797,-32.4,-0.1,0.0,0.016,1681843459.53
798,11.8,-8.4,443.0,0.016,1681843459.61
799,-9.2,-8.8,177.0,0.016,1681843459.69
800,,,,,
801,150.0,150.0,1500.0,0.016,1681843459.85
802,-34.0,-0.1,0.0,0.016,1681843459.93
803,3.5,-3.9,175.0,0.016,1681843460.01
804,9.5,-1.3,174.0,0.016,1681843460.09
805,14.6,0.8,171.0,0.016,1681843460.17
806,20.1,3.6,170.0,0.016,1681843460.25
807,25.3,5.0,167.0,0.016,1681843460.33
808,30.8,6.6,164.0,0.016,1681843460.41
809,36.1,7.2,161.0,0.016,1681843460.49
810,41.0,8.0,159.0,0.016,1681843460.57
811,45.0,8.1,157.0,0.016,1681843460.65
812,49.6,7.2,155.0,0.016,1681843460.73
813,,,,,
814,,,,,
815,150.0,150.0,1500.0,0.016,1681843460.81
816,-39.1,-0.1,0.0,0.015,1681843460.89
817,-13.8,38.7,245.0,0.016,1681843460.97
818,61.8,10.0,152.0,0.016,1681843461.05
819,66.2,10.4,152.0,0.016,1681843461.13
820,69.9,10.3,153.0,0.016,1681843461.21
821,72.9,9.4,155.0,0.016,1681843461.29
822,76.1,9.4,156.0,0.015,1681843461.37
823,77.6,9.3,156.0,0.015,1681843461.45
824,77.0,8.5,159.0,0.015,1681843461.53
825,76.9,7.5,161.0,0.015,1681843461.61
826,74.2,5.0,165.0,0.015,1681843461.69
827,49.1,7.4,163.0,0.015,1681843461.77
828,36.3,8.3,163.0,0.015,1681843461.85
829,30.5,11.0,162.0,0.015,1681843461.93
830,31.8,10.0,156.0,0.015,1681843462.01
831,26.9,6.4,157.0,0.015,1681843462.09
832,,,,,
833,23.6,-8.5,154.0,0.015,1681843462.22
834,23.2,-10.9,155.0,0.015,1681843462.30
835,22.8,-12.0,155.0,0.015,1681843462.38
836,24.9,-11.2,156.0,0.015,1681843462.46
837,24.3,-7.1,154.0,0.016,1681843462.54
838,25.2,-5.3,153.0,0.016,1681843462.62
839,29.0,-3.4,157.0,0.015,1681843462.70
840,29.7,-0.1,157.0,0.016,1681843462.78
841,28.8,1.0,157.0,0.016,1681843462.86
842,26.9,-0.1,158.0,0.016,1681843462.94
843,24.4,-1.0,158.0,0.016,1681843463.02
844,22.1,-1.1,157.0,0.016,1681843463.10
845,20.1,-1.1,157.0,0.016,1681843463.18
846,18.6,-1.4,157.0,0.016,1681843463.26
847,18.2,-1.6,157.0,0.016,1681843463.34
848,17.7,-1.9,157.0,0.016,1681843463.42
849,17.7,-0.9,156.0,0.016,1681843463.50
850,15.7,-0.9,156.0,0.016,1681843463.58
851,,,,,
852,,,,,
853,8.9,-2.2,156.0,0.016,1681843463.77
854,5.2,-3.1,156.0,0.016,1681843463.85
855,1.5,-2.7,157.0,0.016,1681843463.93
856,0.8,-1.0,156.0,0.016,1681843464.01
857,-0.1,6.4,152.0,0.016,1681843464.09
858,-3.7,21.1,151.0,0.016,1681843464.17
859,-2.1,24.0,149.0,0.016,1681843464.25
860,-0.9,25.3,147.0,0.016,1681843464.33
861,-1.8,27.6,145.0,0.016,1681843464.41
862,-1.5,32.9,143.0,0.016,1681843464.49
863,2.6,34.6,141.0,0.016,1681843464.57
864,1.0,35.4,139.0,0.016,1681843464.65
865,-1.8,38.7,139.0,0.016,1681843464.73
866,-5.9,41.9,142.0,0.016,1681843464.81
867,-10.4,43.2,144.0,0.016,1681843464.89
868,-12.9,39.4,144.0,0.016,1681843464.97
869,-12.0,35.2,142.0,0.016,1681843465.05
870,,,,,
871,-5.6,32.8,138.0,0.015,1681843465.18
872,-6.5,30.4,137.0,0.016,1681843465.26
873,-6.2,27.8,136.0,0.016,1681843465.34
874,-5.1,25.7,137.0,0.016,1681843465.42
875,-4.1,22.6,136.0,0.016,1681843465.50
876,-3.6,18.1,136.0,0.016,1681843465.58
877,-2.8,10.8,136.0,0.016,1681843465.66
878,-5.2,3.4,132.0,0.016,1681843465.74
879,-9.4,1.4,122.0,0.016,1681843465.82
880,-9.2,-3.0,120.0,0.016,1681843465.90
881,-8.0,-6.6,121.0,0.016,1681843465.98
882,-6.7,-11.1,122.0,0.016,1681843466.06
883,-7.6,-15.3,124.0,0.016,1681843466.14
884,-6.6,-19.4,126.0,0.016,1681843466.22
885,-3.0,-22.0,128.0,0.016,1681843466.30
886,2.1,-28.3,132.0,0.016,1681843466.38
887,4.4,-34.3,134.0,0.016,1681843466.46
888,5.0,-36.2,137.0,0.016,1681843466.54
889,-43.2,-0.1,0.0,0.001,1681843466.61
890,4.5,-38.0,142.0,0.016,1681843466.69
891,4.7,-37.3,144.0,0.016,1681843466.77
892,3.8,-38.0,146.0,0.016,1681843466.85
893,1.0,-37.8,148.0,0.016,1681843466.93
894,1.5,-38.6,151.0,0.016,1681843467.01
895,2.8,-39.8,153.0,0.016,1681843467.09
896,7.2,-41.2,156.0,0.016,1681843467.17
897,8.5,-42.3,157.0,0.016,1681843467.25
898,9.2,-42.6,158.0,0.016,1681843467.33
899,10.4,-42.2,159.0,0.016,1681843467.41
900,11.0,-42.7,161.0,0.016,1681843467.49
901,12.5,-41.7,163.0,0.016,1681843467.57
902,13.6,-41.4,165.0,0.016,1681843467.65
903,15.3,-40.2,167.0,0.016,1681843467.73
904,17.0,-38.8,169.0,0.016,1681843467.81
905,17.6,-38.4,170.0,0.016,1681843467.89
906,18.0,-31.6,163.0,0.016,1681843467.97
907,19.8,-27.8,164.0,0.016,1681843468.05
908,,,,,
909,20.5,-29.3,165.0,0.016,1681843468.19
910,21.1,-29.5,166.0,0.016,1681843468.27
911,21.7,-29.9,167.0,0.016,1681843468.35
912,22.0,-30.0,169.0,0.016,1681843468.43
913,22.1,-29.8,171.0,0.016,1681843468.51
914,21.6,-29.4,172.0,0.016,1681843468.59
915,21.2,-28.4,174.0,0.016,1681843468.67
916,20.6,-30.2,175.0,0.016,1681843468.75
917,21.4,-31.2,176.0,0.016,1681843468.83
918,20.2,-31.7,176.0,0.016,1681843468.91
919,19.5,-31.3,177.0,0.015,1681843468.99
920,18.6,-28.4,177.0,0.015,1681843469.07
921,18.5,-25.5,176.0,0.015,1681843469.15
922,17.8,-21.9,174.0,0.015,1681843469.23
923,16.3,-19.1,173.0,0.015,1681843469.31
924,14.8,-14.6,171.0,0.015,1681843469.39
925,13.8,-8.1,169.0,0.015,1681843469.47
926,12.0,0.4,168.0,0.015,1681843469.55
927,12.4,-3.8,168.0,0.015,1681843469.63
928,,,,,
929,,,,,
930,,,,,
931,-34.9,-0.1,0.0,0.015,1681843469.69
932,7.2,10.3,478.0,0.015,1681843469.77
933,12.5,-4.7,167.0,0.015,1681843469.85
934,,,,,
935,150.0,150.0,1500.0,0.015,1681843470.01
936,-39.1,-0.1,0.0,0.015,1681843470.09
937,11.3,-3.0,162.0,0.015,1681843470.17
938,11.0,-2.6,161.0,0.015,1681843470.25
939,10.9,-2.4,160.0,0.015,1681843470.33
940,10.5,-2.6,159.0,0.015,1681843470.41
941,10.0,-3.5,158.0,0.015,1681843470.49
942,10.0,-3.0,158.0,0.015,1681843470.57
943,9.5,-3.4,157.0,0.015,1681843470.65
944,9.3,-3.4,156.0,0.015,1681843470.73
945,9.0,-3.0,155.0,0.015,1681843470.81
946,8.7,-3.1,155.0,0.015,1681843470.89
947,,,,,
948,,,,,
949,9.0,-2.9,154.0,0.015,1681843470.96
950,,,,,
951,150.0,150.0,1500.0,0.016,1681843471.12
952,-35.7,-0.1,0.0,0.016,1681843471.20
953,8.4,-3.0,154.0,0.016,1681843471.28
954,8.3,-2.9,154.0,0.016,1681843471.36
955,7.8,-3.6,154.0,0.016,1681843471.44
956,7.4,-3.9,154.0,0.016,1681843471.52
957,7.0,-4.0,154.0,0.016,1681843471.60
958,6.7,-4.0,155.0,0.016,1681843471.68
959,6.4,-4.2,155.0,0.016,1681843471.76
960,6.1,-4.3,155.0,0.016,1681843471.84
961,5.8,-4.3,155.0,0.015,1681843471.92
962,5.5,-4.3,155.0,0.016,1681843472.00
963,5.5,-4.0,155.0,0.016,1681843472.08
964,5.4,-4.0,156.0,0.016,1681843472.16
965,5.1,-4.2,156.0,0.015,1681843472.24
966,3.1,3.9,485.0,0.0,1681843472.27
967,-33.2,-0.1,0.0,0.015,1681843472.35
968,4.8,-4.7,156.0,0.015,1681843472.43
969,4.8,-4.7,156.0,0.015,1681843472.51
970,4.6,-5.0,157.0,0.015,1681843472.59
971,4.7,-5.1,157.0,0.015,1681843472.67
972,4.6,-5.0,157.0,0.015,1681843472.75
973,4.6,-5.0,157.0,0.015,1681843472.83
974,4.5,-5.1,157.0,0.015,1681843472.91
975,4.4,-5.1,157.0,0.015,1681843472.99
976,4.3,-5.0,157.0,0.015,1681843473.07
977,4.3,-5.0,157.0,0.015,1681843473.15
978,4.3,-4.9,157.0,0.015,1681843473.23
979,4.3,-4.9,157.0,0.015,1681843473.31
980,4.3,-5.1,157.0,0.015,1681843473.39
981,4.4,-5.0,157.0,0.015,1681843473.47
982,4.3,-5.0,157.0,0.015,1681843473.55
983,4.1,-4.9,157.0,0.015,1681843473.63
984,4.1,-4.5,158.0,0.015,1681843473.71
985,,,,,
986,-1.7,4.0,496.0,0.015,1681843473.80
987,4.3,1.9,161.0,0.015,1681843473.89
988,4.8,3.1,163.0,0.015,1681843473.97
989,5.7,4.0,166.0,0.015,1681843474.05
990,6.7,4.6,167.0,0.015,1681843474.13
991,7.0,4.9,169.0,0.015,1681843474.21
992,7.4,5.7,172.0,0.016,1681843474.29
993,8.4,6.0,176.0,0.016,1681843474.37
994,8.4,7.2,180.0,0.016,1681843474.45
995,9.9,8.1,181.0,0.016,1681843474.53
996,11.8,10.7,183.0,0.016,1681843474.61
997,13.2,12.1,184.0,0.016,1681843474.69
998,12.0,14.2,185.0,0.016,1681843474.77
999,7.3,13.2,186.0,0.016,1681843474.85
1000,0.4,11.5,188.0,0.016,1681843474.93
1001,1.3,3.3,190.0,0.016,1681843475.01
1002,3.3,-6.4,195.0,0.016,1681843475.09
1003,1.5,-11.6,199.0,0.016,1681843475.17
1004,6.1,-21.6,203.0,0.016,1681843475.25
1005,11.0,-27.8,206.0,0.016,1681843475.33
1006,11.4,-31.0,208.0,0.016,1681843475.41
1007,11.6,-35.8,210.0,0.016,1681843475.49
1008,8.7,-30.5,210.0,0.016,1681843475.57
1009,9.7,-32.6,214.0,0.016,1681843475.65
1010,6.3,-23.2,214.0,0.016,1681843475.73
1011,1.0,-20.5,211.0,0.016,1681843475.81
1012,1.3,-21.5,214.0,0.016,1681843475.89
1013,0.9,-27.0,220.0,0.016,1681843475.97
1014,-0.4,-28.8,228.0,0.016,1681843476.05
1015,-2.6,-27.3,231.0,0.016,1681843476.13
1016,-4.4,-21.1,230.0,0.016,1681843476.21
1017,-5.7,-15.5,229.0,0.016,1681843476.29
1018,-7.4,-5.3,225.0,0.016,1681843476.37
1019,-7.4,-7.3,223.0,0.016,1681843476.45
1020,-7.0,-6.0,221.0,0.016,1681843476.53
1021,-9.2,-9.6,218.0,0.016,1681843476.61
1022,-9.5,-11.2,217.0,0.016,1681843476.69
1023,-35.7,-0.1,0.0,0.001,1681843476.75
1024,-9.8,-14.2,215.0,0.016,1681843476.83
1025,-10.1,-15.1,215.0,0.016,1681843476.91
1026,-11.1,-13.2,209.0,0.016,1681843476.99
1027,-11.2,-13.5,208.0,0.016,1681843477.07
1028,-11.3,-13.5,208.0,0.015,1681843477.15
1029,-11.3,-13.4,208.0,0.015,1681843477.23
1030,-11.4,-13.2,209.0,0.015,1681843477.31
1031,-11.4,-13.2,209.0,0.015,1681843477.39
1032,-11.5,-13.1,209.0,0.015,1681843477.47
1033,-11.5,-13.1,209.0,0.015,1681843477.55
1034,-11.5,-13.0,209.0,0.015,1681843477.63
1035,-11.5,-13.0,209.0,0.015,1681843477.71
1036,-11.6,-13.0,209.0,0.015,1681843477.79
1037,-11.6,-12.9,209.0,0.015,1681843477.87
1038,-11.6,-12.9,209.0,0.015,1681843477.95
1039,-11.6,-12.9,210.0,0.015,1681843478.03
1040,-11.6,-12.9,210.0,0.015,1681843478.11
1041,-11.6,-12.8,210.0,0.015,1681843478.19
1042,,,,,
1043,-11.6,-12.8,210.0,0.015,1681843478.33
1044,-11.6,-12.8,210.0,0.015,1681843478.41
1045,-11.6,-12.8,210.0,0.015,1681843478.49
1046,-11.7,-12.8,210.0,0.015,1681843478.57
1047,-11.7,-12.7,210.0,0.015,1681843478.65
1048,-11.7,-12.7,211.0,0.015,1681843478.73
1049,-11.7,-12.7,211.0,0.015,1681843478.81
1050,-11.7,-12.7,211.0,0.016,1681843478.89
1051,-11.7,-12.7,211.0,0.016,1681843478.97
1052,-11.7,-12.7,211.0,0.016,1681843479.05
1053,-11.7,-12.7,211.0,0.016,1681843479.13
1054,-11.7,-12.7,211.0,0.016,1681843479.21
1055,-11.7,-12.6,211.0,0.016,1681843479.29
1056,-11.7,-12.6,212.0,0.016,1681843479.37
1057,-11.7,-12.6,212.0,0.016,1681843479.45
1058,-11.7,-12.6,212.0,0.016,1681843479.53
1059,-11.7,-12.6,212.0,0.016,1681843479.61
1060,-11.7,-12.6,212.0,0.016,1681843479.69
1061,-11.8,-12.6,212.0,0.016,1681843479.77
1062,-11.8,-12.6,212.0,0.015,1681843479.85
1063,-11.8,-12.6,212.0,0.015,1681843479.93
1064,-11.8,-12.6,213.0,0.015,1681843480.01
1065,-11.8,-12.6,213.0,0.015,1681843480.09
1066,-11.8,-12.6,213.0,0.015,1681843480.17
1067,-11.8,-12.6,213.0,0.015,1681843480.25
1068,-11.8,-12.5,213.0,0.015,1681843480.33
1069,-11.8,-12.5,213.0,0.015,1681843480.41
1070,-11.8,-12.5,213.0,0.015,1681843480.49
1071,-11.8,-12.5,213.0,0.015,1681843480.57
1072,-11.8,-12.5,214.0,0.015,1681843480.65
1073,-11.8,-12.5,214.0,0.015,1681843480.73
1074,-11.8,-12.5,214.0,0.015,1681843480.81
1075,-11.8,-12.5,214.0,0.015,1681843480.89
1076,-11.8,-12.5,214.0,0.015,1681843480.97
1077,-11.8,-12.5,214.0,0.015,1681843481.05
1078,-11.8,-12.5,214.0,0.015,1681843481.13
1079,-11.8,-12.5,214.0,0.015,1681843481.21
1080,-11.8,-12.5,215.0,0.015,1681843481.29
1081,,,,,
1082,,,,,
1083,,,,,
1084,150.0,150.0,1500.0,0.015,1681843481.42
1085,-35.7,-0.1,0.0,0.015,1681843481.50
1086,10.9,-10.1,468.0,0.015,1681843481.58
1087,-11.8,-12.5,215.0,0.015,1681843481.66
1088,-11.8,-12.4,215.0,0.015,1681843481.74
1089,-11.8,-12.5,215.0,0.015,1681843481.82
1090,-11.8,-12.4,216.0,0.015,1681843481.90
1091,-11.8,-12.4,216.0,0.015,1681843481.98
1092,-11.8,-12.4,216.0,0.015,1681843482.06
1093,-11.8,-12.4,216.0,0.015,1681843482.14
1094,-11.8,-12.4,216.0,0.015,1681843482.22
1095,-11.8,-12.4,216.0,0.015,1681843482.30
1096,-11.8,-12.4,216.0,0.015,1681843482.38
1097,-11.8,-12.4,216.0,0.015,1681843482.46
1098,-11.8,-12.4,217.0,0.015,1681843482.54
1099,-11.9,-12.4,217.0,0.015,1681843482.62
1100,,,,,
1101,,,,,
1102,-11.9,-12.4,217.0,0.015,1681843482.80
1103,-11.9,-12.4,217.0,0.015,1681843482.88
1104,-11.9,-12.4,217.0,0.015,1681843482.96
1105,-11.9,-12.3,217.0,0.015,1681843483.04
1106,-11.9,-12.3,217.0,0.015,1681843483.12
1107,-11.9,-12.4,218.0,0.015,1681843483.20
1108,-11.9,-12.3,218.0,0.015,1681843483.28
1109,-11.9,-12.3,218.0,0.015,1681843483.36
1110,-11.9,-12.3,218.0,0.015,1681843483.44
1111,-11.9,-12.3,218.0,0.015,1681843483.52
1112,-11.9,-12.3,218.0,0.015,1681843483.60
1113,-11.9,-12.3,218.0,0.015,1681843483.68
1114,-11.9,-12.3,218.0,0.015,1681843483.76
1115,-11.9,-12.3,219.0,0.015,1681843483.84
