,ax,ay,az,gx,gy,gz,mx,my,mz,elapsed,timestamp
6125,-154.0,34.0,-505.0,29.0,205.0,47.0,0.0,0.0,0.0,0.015,1681843865.10
6126,-58.0,69.0,-485.0,-168.0,159.0,213.0,0.0,0.0,0.0,0.015,1681843865.18
6127,-137.0,52.0,-541.0,-160.0,61.0,263.0,0.0,0.0,0.0,0.015,1681843865.26
6128,-161.0,70.0,-550.0,15.0,35.0,359.0,0.0,0.0,0.0,0.015,1681843865.34
6129,-153.0,77.0,-521.0,-109.0,271.0,-72.0,0.0,0.0,0.0,0.015,1681843865.42
6130,-200.0,41.0,-517.0,-128.0,329.0,-262.0,0.0,0.0,0.0,0.015,1681843865.50
6131,-122.0,73.0,-537.0,117.0,-135.0,343.0,0.0,0.0,0.0,0.015,1681843865.58
6132,-103.0,77.0,-503.0,53.0,421.0,35.0,0.0,0.0,0.0,0.015,1681843865.66
6133,,,,,,,,,,,
6134,,,,,,,,,,,
6135,,,,,,,,,,,
6136,-167.0,60.0,-528.0,38.0,249.0,135.0,0.0,0.0,0.0,0.015,1681843865.81
6137,,,,,,,,,,,
6138,,,,,,,,,,,
6139,1500.0,1500.0,1500.0,885.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.015,1681843866.05
6140,-72.0,90.0,-540.0,11.0,177.0,265.0,0.0,0.0,0.0,0.015,1681843866.13
6141,-67.0,93.0,-536.0,56.0,278.0,144.0,0.0,0.0,0.0,0.015,1681843866.21
6142,-88.0,93.0,-533.0,141.0,167.0,224.0,0.0,0.0,0.0,0.015,1681843866.29
6143,-23.0,113.0,-496.0,-36.0,-440.0,574.0,0.0,0.0,0.0,0.015,1681843866.37
6144,-130.0,68.0,-540.0,205.0,-14.0,148.0,0.0,0.0,0.0,0.015,1681843866.45
6145,-43.0,77.0,-601.0,186.0,-275.0,326.0,0.0,0.0,0.0,0.015,1681843866.53
6146,-97.0,75.0,-546.0,336.0,138.0,204.0,0.0,0.0,0.0,0.015,1681843866.61
6147,-44.0,79.0,-524.0,320.0,-11.0,8.0,0.0,0.0,0.0,0.015,1681843866.69
6148,-74.0,66.0,-497.0,-42.0,-201.0,322.0,0.0,0.0,0.0,0.015,1681843866.77
6149,-154.0,23.0,-519.0,-66.0,69.0,-185.0,0.0,0.0,0.0,0.015,1681843866.85
6150,-75.0,57.0,-531.0,-42.0,159.0,-35.0,0.0,0.0,0.0,0.015,1681843866.93
6151,-33.0,52.0,-594.0,-96.0,200.0,-338.0,0.0,0.0,0.0,0.015,1681843867.01
6152,,,,,,,,,,,
6153,,,,,,,,,,,
6154,1500.0,1500.0,1500.0,885.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.015,1681843867.18
6155,-58.0,50.0,-536.0,16.0,4.0,33.0,0.0,0.0,0.0,0.015,1681843867.26
6156,-65.0,41.0,-543.0,9.0,39.0,2.0,0.0,0.0,0.0,0.015,1681843867.34
6157,-61.0,40.0,-543.0,64.0,67.0,28.0,0.0,0.0,0.0,0.015,1681843867.42
6158,-72.0,36.0,-534.0,168.0,32.0,-14.0,0.0,0.0,0.0,0.015,1681843867.50
6159,-77.0,39.0,-518.0,-5.0,-59.0,43.0,0.0,0.0,0.0,0.015,1681843867.58
6160,-49.0,50.0,-514.0,-88.0,53.0,-3.0,0.0,0.0,0.0,0.015,1681843867.66
6161,-71.0,38.0,-530.0,-5.0,-40.0,41.0,0.0,0.0,0.0,0.015,1681843867.74
6162,-50.0,44.0,-545.0,-164.0,319.0,149.0,0.0,0.0,0.0,0.015,1681843867.82
6163,-40.0,66.0,-531.0,-638.0,-283.0,-318.0,0.0,0.0,0.0,0.015,1681843867.90
6164,-60.0,69.0,-539.0,-27.0,-80.0,-41.0,0.0,0.0,0.0,0.015,1681843867.98
6165,-76.0,66.0,-535.0,33.0,-77.0,-38.0,0.0,0.0,0.0,0.015,1681843868.06
6166,-75.0,63.0,-544.0,70.0,-223.0,-139.0,0.0,0.0,0.0,0.015,1681843868.14
6167,-79.0,70.0,-543.0,194.0,-140.0,-148.0,0.0,0.0,0.0,0.015,1681843868.22
6168,-106.0,69.0,-483.0,-167.0,-82.0,-25.0,0.0,0.0,0.0,0.015,1681843868.30
6169,-112.0,47.0,-531.0,-166.0,63.0,-338.0,0.0,0.0,0.0,0.015,1681843868.38
6170,-58.0,75.0,-560.0,146.0,-252.0,64.0,0.0,0.0,0.0,0.015,1681843868.46
6171,,,,,,,,,,,
6172,,,,,,,,,,,
6173,-90.0,46.0,-477.0,-173.0,-45.0,-301.0,0.0,0.0,0.0,0.015,1681843868.61
6174,,,,,,,,,,,
6175,-82.0,64.0,-513.0,40.0,-152.0,-35.0,0.0,0.0,0.0,0.015,1681843868.77
6176,-135.0,52.0,-498.0,-267.0,86.0,-24.0,0.0,0.0,0.0,0.015,1681843868.85
6177,-110.0,82.0,-521.0,19.0,173.0,105.0,0.0,0.0,0.0,0.015,1681843868.93
6178,-122.0,51.0,-519.0,212.0,644.0,126.0,0.0,0.0,0.0,0.015,1681843869.01
6179,-85.0,60.0,-533.0,-16.0,59.0,100.0,0.0,0.0,0.0,0.015,1681843869.09
6180,-95.0,59.0,-545.0,15.0,-39.0,-67.0,0.0,0.0,0.0,0.015,1681843869.17
6181,-65.0,71.0,-551.0,37.0,-87.0,42.0,0.0,0.0,0.0,0.015,1681843869.25
6182,-107.0,74.0,-537.0,48.0,15.0,52.0,0.0,0.0,0.0,0.015,1681843869.33
6183,-87.0,64.0,-530.0,23.0,-45.0,21.0,0.0,0.0,0.0,0.015,1681843869.41
6184,-118.0,49.0,-488.0,-105.0,-92.0,-239.0,0.0,0.0,0.0,0.015,1681843869.49
6185,-92.0,107.0,-491.0,-1501.0,-1370.0,39.0,0.0,0.0,0.0,0.015,1681843869.57
6186,-119.0,125.0,-544.0,-251.0,191.0,149.0,0.0,0.0,0.0,0.015,1681843869.65
6187,-147.0,111.0,-564.0,57.0,120.0,48.0,0.0,0.0,0.0,0.015,1681843869.73
6188,-196.0,54.0,-585.0,455.0,125.0,-551.0,0.0,0.0,0.0,0.015,1681843869.81
6189,5.0,77.0,-574.0,418.0,837.0,-991.0,0.0,0.0,0.0,0.015,1681843869.89
6190,-85.0,28.0,-553.0,417.0,-172.0,5.0,0.0,0.0,0.0,0.015,1681843869.97
6191,-49.0,45.0,-564.0,251.0,64.0,140.0,0.0,0.0,0.0,0.015,1681843870.05
6192,-52.0,13.0,-528.0,1136.0,7.0,-156.0,0.0,0.0,0.0,0.015,1681843870.13
6193,-79.0,-43.0,-450.0,1096.0,1040.0,-406.0,0.0,0.0,0.0,0.015,1681843870.21
6194,119.0,-110.0,-462.0,963.0,853.0,2400.0,0.0,0.0,0.0,0.015,1681843870.29
6195,11.0,-123.0,-520.0,420.0,208.0,469.0,0.0,0.0,0.0,0.015,1681843870.37
6196,7.0,-133.0,-549.0,297.0,69.0,163.0,0.0,0.0,0.0,0.015,1681843870.45
6197,32.0,-158.0,-549.0,923.0,-225.0,204.0,0.0,0.0,0.0,0.015,1681843870.53
6198,-45.0,-196.0,-530.0,1500.0,-193.0,-209.0,0.0,0.0,0.0,0.015,1681843870.61
6199,-25.0,-247.0,-456.0,613.0,-4.0,494.0,0.0,0.0,0.0,0.015,1681843870.69
6200,-32.0,-243.0,-448.0,579.0,82.0,37.0,0.0,0.0,0.0,0.015,1681843870.77
6201,-40.0,-264.0,-470.0,659.0,-184.0,173.0,0.0,0.0,0.0,0.015,1681843870.85
6202,-65.0,-291.0,-442.0,1064.0,24.0,71.0,0.0,0.0,0.0,0.015,1681843870.93
6203,-32.0,-311.0,-372.0,766.0,101.0,27.0,0.0,0.0,0.0,0.015,1681843871.01
6204,-20.0,-327.0,-315.0,-147.0,-492.0,434.0,0.0,0.0,0.0,0.015,1681843871.09
6205,-66.0,-284.0,-367.0,-1591.0,50.0,1349.0,0.0,0.0,0.0,0.015,1681843871.17
6206,-156.0,-303.0,-372.0,-237.0,-271.0,287.0,0.0,0.0,0.0,0.015,1681843871.25
6207,-23.0,-273.0,-426.0,1022.0,-557.0,1544.0,0.0,0.0,0.0,0.015,1681843871.33
6208,-253.0,-251.0,-408.0,552.0,1046.0,-636.0,0.0,0.0,0.0,0.015,1681843871.41
6209,-206.0,-287.0,-434.0,-6.0,-252.0,-387.0,0.0,0.0,0.0,0.015,1681843871.49
6210,-5.0,-281.0,-488.0,298.0,71.0,77.0,0.0,0.0,0.0,0.015,1681843871.55
6211,-428.0,-277.0,-399.0,627.0,1720.0,-632.0,0.0,0.0,0.0,0.015,1681843871.63
6212,89.0,-348.0,-407.0,1983.0,-234.0,537.0,0.0,0.0,0.0,0.015,1681843871.71
6213,-145.0,-321.0,-328.0,202.0,700.0,-217.0,0.0,0.0,0.0,0.015,1681843871.79
6214,-52.0,-298.0,-305.0,-1286.0,369.0,51.0,0.0,0.0,0.0,0.015,1681843871.87
6215,-253.0,-256.0,-426.0,-3732.0,310.0,-1351.0,0.0,0.0,0.0,0.015,1681843871.95
6216,-141.0,-185.0,-524.0,-562.0,-351.0,-1029.0,0.0,0.0,0.0,0.015,1681843872.03
6217,-61.0,-145.0,-480.0,-1545.0,247.0,-1798.0,0.0,0.0,0.0,0.015,1681843872.11
6218,31.0,-143.0,-506.0,518.0,81.0,-295.0,0.0,0.0,0.0,0.015,1681843872.19
6219,12.0,-174.0,-496.0,954.0,-30.0,53.0,0.0,0.0,0.0,0.015,1681843872.27
6220,-43.0,-114.0,-571.0,-1163.0,-46.0,-682.0,0.0,0.0,0.0,0.015,1681843872.35
6221,-81.0,-163.0,-508.0,662.0,94.0,44.0,0.0,0.0,0.0,0.015,1681843872.43
6222,-82.0,-204.0,-464.0,1085.0,-884.0,578.0,0.0,0.0,0.0,0.015,1681843872.51
6223,-99.0,-177.0,-580.0,-1132.0,-69.0,-997.0,0.0,0.0,0.0,0.015,1681843872.59
6224,-21.0,12.0,-485.0,-3357.0,2845.0,-720.0,0.0,0.0,0.0,0.015,1681843872.67
6225,125.0,123.0,-599.0,-2256.0,1490.0,-583.0,0.0,0.0,0.0,0.015,1681843872.75
6226,178.0,182.0,-486.0,-2787.0,1645.0,572.0,0.0,0.0,0.0,0.015,1681843872.83
6227,198.0,231.0,-492.0,-457.0,266.0,67.0,0.0,0.0,0.0,0.015,1681843872.91
6228,216.0,284.0,-445.0,294.0,-76.0,-555.0,0.0,0.0,0.0,0.015,1681843872.99
6229,,,,,,,,,,,
6230,186.0,281.0,-462.0,-1042.0,713.0,-208.0,0.0,0.0,0.0,0.015,1681843873.12
6231,184.0,274.0,-440.0,-108.0,173.0,-149.0,0.0,0.0,0.0,0.015,1681843873.20
6232,263.0,379.0,-283.0,-112.0,-843.0,558.0,0.0,0.0,0.0,0.015,1681843873.28
6233,212.0,382.0,-448.0,-1439.0,48.0,1914.0,0.0,0.0,0.0,0.015,1681843873.36
6234,172.0,285.0,-407.0,-3.0,113.0,424.0,0.0,0.0,0.0,0.015,1681843873.44
6235,253.0,270.0,-392.0,1210.0,61.0,-866.0,0.0,0.0,0.0,0.015,1681843873.52
6236,186.0,227.0,-423.0,3040.0,-1428.0,-2585.0,0.0,0.0,0.0,0.015,1681843873.60
6237,126.0,165.0,-428.0,-348.0,489.0,-1940.0,0.0,0.0,0.0,0.015,1681843873.68
6238,184.0,287.0,-489.0,1718.0,-352.0,-440.0,0.0,0.0,0.0,0.015,1681843873.76
6239,63.0,145.0,-484.0,610.0,-182.0,-203.0,0.0,0.0,0.0,0.015,1681843873.84
6240,37.0,114.0,-573.0,2344.0,-917.0,-759.0,0.0,0.0,0.0,0.015,1681843873.92
6241,105.0,74.0,-454.0,260.0,189.0,-442.0,0.0,0.0,0.0,0.015,1681843874.00
6242,90.0,88.0,-555.0,284.0,-4.0,81.0,0.0,0.0,0.0,0.015,1681843874.08
6243,35.0,17.0,-523.0,214.0,327.0,50.0,0.0,0.0,0.0,0.015,1681843874.16
6244,42.0,11.0,-519.0,339.0,-141.0,-601.0,0.0,0.0,0.0,0.015,1681843874.24
6245,97.0,69.0,-535.0,-1073.0,382.0,-169.0,0.0,0.0,0.0,0.015,1681843874.32
6246,54.0,37.0,-541.0,950.0,-362.0,-173.0,0.0,0.0,0.0,0.015,1681843874.40
6247,56.0,42.0,-572.0,939.0,-383.0,-247.0,0.0,0.0,0.0,0.015,1681843874.48
6248,47.0,13.0,-512.0,-420.0,133.0,-21.0,0.0,0.0,0.0,0.015,1681843874.56
6249,61.0,47.0,-554.0,-202.0,1.0,-33.0,0.0,0.0,0.0,0.015,1681843874.64
6250,48.0,29.0,-534.0,-289.0,23.0,-2.0,0.0,0.0,0.0,0.015,1681843874.72
6251,49.0,37.0,-546.0,260.0,-47.0,-71.0,0.0,0.0,0.0,0.015,1681843874.80
6252,60.0,45.0,-548.0,-436.0,207.0,-49.0,0.0,0.0,0.0,0.015,1681843874.88
6253,38.0,39.0,-537.0,272.0,-12.0,-228.0,0.0,0.0,0.0,0.015,1681843874.96
6254,45.0,39.0,-500.0,35.0,-24.0,-130.0,0.0,0.0,0.0,0.015,1681843875.04
6255,74.0,59.0,-515.0,-651.0,126.0,-173.0,0.0,0.0,0.0,0.015,1681843875.12
6256,46.0,83.0,-571.0,105.0,-200.0,-212.0,0.0,0.0,0.0,0.015,1681843875.20
6257,45.0,63.0,-543.0,602.0,-270.0,-279.0,0.0,0.0,0.0,0.015,1681843875.28
6258,5.0,18.0,-492.0,420.0,-258.0,-383.0,0.0,0.0,0.0,0.015,1681843875.36
6259,-36.0,-14.0,-491.0,-861.0,377.0,-196.0,0.0,0.0,0.0,0.015,1681843875.44
6260,13.0,57.0,-527.0,-440.0,206.0,-428.0,0.0,0.0,0.0,0.015,1681843875.52
6261,69.0,151.0,-508.0,-628.0,84.0,142.0,0.0,0.0,0.0,0.015,1681843875.60
6262,23.0,98.0,-583.0,205.0,78.0,-823.0,0.0,0.0,0.0,0.015,1681843875.68
6263,72.0,86.0,-515.0,668.0,-106.0,-581.0,0.0,0.0,0.0,0.015,1681843875.76
6264,68.0,105.0,-537.0,249.0,-98.0,-342.0,0.0,0.0,0.0,0.015,1681843875.84
6265,43.0,84.0,-520.0,-189.0,227.0,-488.0,0.0,0.0,0.0,0.015,1681843875.92
6266,75.0,79.0,-520.0,-129.0,94.0,-207.0,0.0,0.0,0.0,0.015,1681843876.00
6267,,,,,,,,,,,
6268,,,,,,,,,,,
6269,,,,,,,,,,,
6270,1500.0,1500.0,1500.0,885.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.015,1681843876.13
6271,,,,,,,,,,,
6272,42.0,71.0,-523.0,805.0,-357.0,-228.0,0.0,0.0,0.0,0.015,1681843876.29
6273,,,,,,,,,,,
6274,28.0,66.0,-538.0,-244.0,183.0,-116.0,0.0,0.0,0.0,0.015,1681843876.45
6275,44.0,81.0,-532.0,-199.0,84.0,-196.0,0.0,0.0,0.0,0.015,1681843876.53
6276,12.0,98.0,-537.0,-113.0,-60.0,-282.0,0.0,0.0,0.0,0.015,1681843876.61
6277,12.0,110.0,-539.0,454.0,-95.0,-419.0,0.0,0.0,0.0,0.015,1681843876.69
6278,19.0,66.0,-515.0,-14.0,70.0,-497.0,0.0,0.0,0.0,0.015,1681843876.77
6279,42.0,84.0,-494.0,-615.0,216.0,-161.0,0.0,0.0,0.0,0.015,1681843876.85
6280,24.0,125.0,-492.0,-940.0,253.0,-272.0,0.0,0.0,0.0,0.015,1681843876.93
6281,16.0,202.0,-548.0,-355.0,77.0,-349.0,0.0,0.0,0.0,0.015,1681843877.01
6282,-3.0,178.0,-568.0,1505.0,-543.0,-652.0,0.0,0.0,0.0,0.015,1681843877.09
6283,45.0,119.0,-467.0,-185.0,-241.0,-771.0,0.0,0.0,0.0,0.015,1681843877.17
6284,47.0,106.0,-466.0,-610.0,27.0,-477.0,0.0,0.0,0.0,0.015,1681843877.25
6285,-13.0,135.0,-497.0,-791.0,-208.0,-291.0,0.0,0.0,0.0,0.015,1681843877.33
6286,,,,,,,,,,,
6287,21.0,201.0,-399.0,-1515.0,-218.0,-300.0,0.0,0.0,0.0,0.0,1681843877.41
6288,,,,,,,,,,,
6289,-110.0,185.0,-411.0,-2207.0,65.0,-1669.0,0.0,0.0,0.0,0.015,1681843877.57
6290,-74.0,376.0,-326.0,-3456.0,215.0,-1146.0,0.0,0.0,0.0,0.015,1681843877.65
6291,-144.0,427.0,-310.0,-69.0,-731.0,-961.0,0.0,0.0,0.0,0.015,1681843877.73
6292,-221.0,396.0,-302.0,-781.0,-452.0,-951.0,0.0,0.0,0.0,0.015,1681843877.81
6293,-255.0,422.0,-260.0,-2059.0,228.0,-527.0,0.0,0.0,0.0,0.015,1681843877.89
6294,-264.0,451.0,-227.0,-811.0,-258.0,-766.0,0.0,0.0,0.0,0.015,1681843877.97
6295,-260.0,510.0,-171.0,-719.0,-82.0,-536.0,0.0,0.0,0.0,0.015,1681843878.05
6296,-287.0,498.0,-198.0,-596.0,187.0,-496.0,0.0,0.0,0.0,0.015,1681843878.13
6297,-298.0,432.0,-160.0,-484.0,91.0,-842.0,0.0,0.0,0.0,0.015,1681843878.21
6298,-326.0,454.0,-115.0,-399.0,160.0,-583.0,0.0,0.0,0.0,0.015,1681843878.29
6299,-308.0,391.0,-111.0,-346.0,419.0,127.0,0.0,0.0,0.0,0.015,1681843878.37
6300,-332.0,385.0,-118.0,-123.0,-98.0,-399.0,0.0,0.0,0.0,0.015,1681843878.45
6301,-313.0,387.0,-65.0,-327.0,214.0,-408.0,0.0,0.0,0.0,0.015,1681843878.53
6302,-333.0,356.0,-107.0,-25.0,110.0,-501.0,0.0,0.0,0.0,0.015,1681843878.61
6303,-398.0,319.0,-163.0,-82.0,-15.0,-775.0,0.0,0.0,0.0,0.015,1681843878.69
6304,-419.0,269.0,-45.0,-979.0,145.0,-904.0,0.0,0.0,0.0,0.015,1681843878.77
6305,,,,,,,,,,,
6306,,,,,,,,,,,
6307,,,,,,,,,,,
6308,-481.0,273.0,-50.0,226.0,-245.0,-966.0,0.0,0.0,0.0,0.015,1681843878.96
6309,,,,,,,,,,,
6310,-442.0,258.0,-8.0,-1146.0,189.0,-413.0,0.0,0.0,0.0,0.015,1681843879.12
6311,-502.0,207.0,-69.0,153.0,-276.0,-299.0,0.0,0.0,0.0,0.015,1681843879.20
6312,-483.0,261.0,-75.0,-207.0,-58.0,-270.0,0.0,0.0,0.0,0.015,1681843879.28
6313,-432.0,206.0,-67.0,17.0,231.0,-282.0,0.0,0.0,0.0,0.015,1681843879.36
6314,-453.0,185.0,-85.0,370.0,-122.0,-149.0,0.0,0.0,0.0,0.015,1681843879.44
6315,-446.0,155.0,-36.0,-44.0,-178.0,-337.0,0.0,0.0,0.0,0.015,1681843879.52
6316,-515.0,46.0,-6.0,131.0,-149.0,-308.0,0.0,0.0,0.0,0.015,1681843879.60
6317,-482.0,87.0,-17.0,-268.0,-351.0,-610.0,0.0,0.0,0.0,0.015,1681843879.68
6318,-479.0,133.0,23.0,-301.0,-147.0,-407.0,0.0,0.0,0.0,0.015,1681843879.76
6319,-503.0,124.0,-1.0,-5.0,-280.0,-426.0,0.0,0.0,0.0,0.015,1681843879.84
6320,-522.0,36.0,45.0,-255.0,19.0,-468.0,0.0,0.0,0.0,0.015,1681843879.92
6321,-511.0,0.0,95.0,-644.0,124.0,-736.0,0.0,0.0,0.0,0.015,1681843880.00
6322,-560.0,21.0,-1.0,-113.0,-183.0,-646.0,0.0,0.0,0.0,0.015,1681843880.08
6323,-523.0,38.0,9.0,294.0,-277.0,-351.0,0.0,0.0,0.0,0.015,1681843880.16
6324,,,,,,,,,,,
6325,-513.0,9.0,53.0,135.0,-195.0,-106.0,0.0,0.0,0.0,0.014,1681843880.30
6326,-500.0,-21.0,70.0,613.0,-346.0,-153.0,0.0,0.0,0.0,0.015,1681843880.38
6327,-509.0,-52.0,104.0,180.0,-85.0,-104.0,0.0,0.0,0.0,0.015,1681843880.46
6328,-500.0,-13.0,98.0,-59.0,-126.0,-68.0,0.0,0.0,0.0,0.015,1681843880.54
6329,-520.0,-17.0,137.0,-162.0,-244.0,-205.0,0.0,0.0,0.0,0.015,1681843880.62
6330,-484.0,-50.0,131.0,186.0,44.0,28.0,0.0,0.0,0.0,0.015,1681843880.70
6331,-493.0,58.0,46.0,515.0,92.0,172.0,0.0,0.0,0.0,0.015,1681843880.78
6332,-515.0,-41.0,59.0,199.0,-203.0,26.0,0.0,0.0,0.0,0.015,1681843880.86
6333,-471.0,-55.0,151.0,750.0,-72.0,252.0,0.0,0.0,0.0,0.015,1681843880.94
6334,-492.0,18.0,127.0,1455.0,-139.0,291.0,0.0,0.0,0.0,0.015,1681843881.02
6335,-485.0,184.0,49.0,6775.0,-806.0,1890.0,0.0,0.0,0.0,0.015,1681843881.10
6336,-430.0,217.0,-61.0,5163.0,-209.0,1256.0,0.0,0.0,0.0,0.015,1681843881.18
6337,-462.0,231.0,57.0,2790.0,281.0,713.0,0.0,0.0,0.0,0.015,1681843881.26
6338,-413.0,281.0,-8.0,1939.0,-303.0,631.0,0.0,0.0,0.0,0.015,1681843881.34
6339,-464.0,289.0,-86.0,579.0,839.0,1488.0,0.0,0.0,0.0,0.015,1681843881.42
6340,-292.0,471.0,67.0,-4985.0,2014.0,3498.0,0.0,0.0,0.0,0.015,1681843881.50
6341,-334.0,474.0,-91.0,208.0,730.0,1820.0,0.0,0.0,0.0,0.015,1681843881.58
6342,-287.0,492.0,-34.0,588.0,103.0,2210.0,0.0,0.0,0.0,0.015,1681843881.66
6343,-147.0,486.0,-32.0,1200.0,125.0,-667.0,0.0,0.0,0.0,0.015,1681843881.74
6344,1500.0,1500.0,1500.0,885.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.015,1681843881.81
6345,-238.0,449.0,9.0,451.0,-2229.0,-901.0,0.0,0.0,0.0,0.015,1681843881.89
6346,-354.0,391.0,-294.0,5170.0,-74.0,6.0,0.0,0.0,0.0,0.015,1681843881.97
6347,-296.0,418.0,-152.0,-1301.0,2559.0,-770.0,0.0,0.0,0.0,0.015,1681843882.05
6348,-359.0,439.0,23.0,-3108.0,1611.0,-3253.0,0.0,0.0,0.0,0.015,1681843882.13
6349,-316.0,329.0,-147.0,831.0,-195.0,1469.0,0.0,0.0,0.0,0.015,1681843882.21
6350,-281.0,444.0,-162.0,1703.0,1353.0,1977.0,0.0,0.0,0.0,0.015,1681843882.29
6351,-262.0,417.0,-209.0,464.0,812.0,1060.0,0.0,0.0,0.0,0.015,1681843882.37
6352,-156.0,356.0,-94.0,-32.0,-68.0,561.0,0.0,0.0,0.0,0.015,1681843882.45
6353,-11.0,662.0,-85.0,1719.0,-31.0,-140.0,0.0,0.0,0.0,0.015,1681843882.53
6354,-40.0,420.0,-533.0,2627.0,-2365.0,547.0,0.0,0.0,0.0,0.015,1681843882.61
6355,-121.0,203.0,-585.0,2810.0,-3171.0,1517.0,0.0,0.0,0.0,0.015,1681843882.69
6356,-324.0,51.0,-356.0,1104.0,-1618.0,132.0,0.0,0.0,0.0,0.015,1681843882.77
6357,-188.0,45.0,-346.0,292.0,1083.0,221.0,0.0,0.0,0.0,0.015,1681843882.85
6358,-217.0,44.0,-469.0,763.0,-17.0,-395.0,0.0,0.0,0.0,0.015,1681843882.93
6359,-135.0,128.0,-511.0,-1037.0,-286.0,123.0,0.0,0.0,0.0,0.015,1681843883.01
6360,-171.0,43.0,-567.0,346.0,810.0,3022.0,0.0,0.0,0.0,0.015,1681843883.09
6361,-324.0,65.0,-453.0,509.0,369.0,1187.0,0.0,0.0,0.0,0.015,1681843883.17
6362,-157.0,132.0,-542.0,1625.0,828.0,619.0,0.0,0.0,0.0,0.015,1681843883.25
6363,,,,,,,,,,,
6364,,,,,,,,,,,
6365,-174.0,90.0,-488.0,-979.0,310.0,-361.0,0.0,0.0,0.0,0.015,1681843883.42
6366,-142.0,116.0,-509.0,146.0,-144.0,343.0,0.0,0.0,0.0,0.015,1681843883.50
6367,-114.0,121.0,-519.0,73.0,-37.0,0.0,0.0,0.0,0.0,0.015,1681843883.58
6368,-126.0,99.0,-501.0,417.0,40.0,69.0,0.0,0.0,0.0,0.015,1681843883.66
6369,-107.0,70.0,-542.0,-124.0,-137.0,82.0,0.0,0.0,0.0,0.015,1681843883.74
6370,-128.0,114.0,-498.0,321.0,-37.0,157.0,0.0,0.0,0.0,0.015,1681843883.82
6371,-132.0,93.0,-497.0,134.0,163.0,-110.0,0.0,0.0,0.0,0.015,1681843883.90
6372,-144.0,107.0,-474.0,-765.0,85.0,-77.0,0.0,0.0,0.0,0.015,1681843883.98
6373,-133.0,123.0,-547.0,65.0,174.0,191.0,0.0,0.0,0.0,0.015,1681843884.06
6374,-214.0,133.0,-482.0,99.0,-21.0,178.0,0.0,0.0,0.0,0.015,1681843884.14
6375,-133.0,128.0,-515.0,276.0,16.0,113.0,0.0,0.0,0.0,0.015,1681843884.22
6376,-111.0,138.0,-483.0,93.0,-103.0,-19.0,0.0,0.0,0.0,0.015,1681843884.30
6377,-120.0,137.0,-501.0,154.0,-49.0,131.0,0.0,0.0,0.0,0.015,1681843884.38
6378,-114.0,123.0,-517.0,19.0,-9.0,-2.0,0.0,0.0,0.0,0.015,1681843884.46
6379,-135.0,127.0,-484.0,-363.0,-45.0,82.0,0.0,0.0,0.0,0.015,1681843884.54
6380,-107.0,157.0,-501.0,81.0,347.0,-34.0,0.0,0.0,0.0,0.015,1681843884.62
6381,-116.0,115.0,-549.0,1132.0,878.0,265.0,0.0,0.0,0.0,0.015,1681843884.70
6382,1500.0,1500.0,1500.0,885.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,1681843884.77
6383,-109.0,81.0,-508.0,300.0,152.0,177.0,0.0,0.0,0.0,0.015,1681843884.85
6384,-102.0,60.0,-537.0,-70.0,-35.0,-80.0,0.0,0.0,0.0,0.015,1681843884.93
6385,-113.0,48.0,-585.0,-164.0,-146.0,-109.0,0.0,0.0,0.0,0.015,1681843885.01
6386,-131.0,59.0,-565.0,14.0,417.0,-486.0,0.0,0.0,0.0,0.015,1681843885.09
6387,-91.0,104.0,-592.0,499.0,167.0,-172.0,0.0,0.0,0.0,0.015,1681843885.17
6388,-146.0,110.0,-533.0,-106.0,-46.0,-362.0,0.0,0.0,0.0,0.015,1681843885.25
6389,-120.0,161.0,-443.0,-1601.0,109.0,-624.0,0.0,0.0,0.0,0.015,1681843885.33
6390,-137.0,132.0,-607.0,-412.0,442.0,-744.0,0.0,0.0,0.0,0.015,1681843885.41
6391,-140.0,190.0,-493.0,-304.0,-334.0,-153.0,0.0,0.0,0.0,0.015,1681843885.49
6392,-110.0,205.0,-513.0,-511.0,314.0,-325.0,0.0,0.0,0.0,0.015,1681843885.57
6393,-109.0,223.0,-477.0,-599.0,409.0,-394.0,0.0,0.0,0.0,0.015,1681843885.65
6394,-138.0,235.0,-397.0,-1068.0,376.0,-559.0,0.0,0.0,0.0,0.015,1681843885.73
6395,-9.0,284.0,-524.0,-232.0,1161.0,-701.0,0.0,0.0,0.0,0.015,1681843885.81
6396,-116.0,199.0,-480.0,712.0,215.0,-83.0,0.0,0.0,0.0,0.015,1681843885.89
6397,-28.0,213.0,-438.0,-1410.0,595.0,820.0,0.0,0.0,0.0,0.015,1681843885.97
6398,25.0,263.0,-540.0,2295.0,-690.0,-129.0,0.0,0.0,0.0,0.015,1681843886.05
6399,-4.0,258.0,-578.0,828.0,-465.0,-436.0,0.0,0.0,0.0,0.015,1681843886.13
6400,-153.0,215.0,-742.0,2361.0,-194.0,-864.0,0.0,0.0,0.0,0.015,1681843886.21
6401,,,,,,,,,,,
6402,,,,,,,,,,,
6403,,,,,,,,,,,
6404,,,,,,,,,,,
